Symbol,Name,Status
DLHGF,DL HOLDINGS GROUP LTD Ordinary Shares,inactive
KNNGF,Kion Group AG Ordinary Shares (Germany),inactive
KCEEY,KCE Electronics Pub Co Ltd. American Depositary Receipts - Unsponsored (Thailand),inactive
MYPHY,Mayne Pharma Group Limited American Depositary Receipts - Unsponsored (Australia),inactive
IVTJY,Investec PLC Unsponsored American Depository Receipt (United Kingdom),inactive
TRRE,"Terra Energy Resources, Ltd. Common Stock",inactive
GMWKF,Games Workshop Grp Ord Uk Ordinary Shares,inactive
BIXT,"Bioxytran, Inc. Common Stock",inactive
GMUAF,Gamuda Bhd Ordinary Shares (Malaysia),inactive
ETCIA,Electronic Tele-Communications  Inc. Class A Common Stock,inactive
LEAT,Leatt Corp Common Stock,inactive
CLNZF,Cdl Investment Ltd NZ Ordinary Shares (New Zealand),inactive
ZIPL,"ZipLink, Inc. Common Stock",inactive
SMHGF,SIMCERE PHARMACEUTICAL GROUP LTD Ordinary Shares Public Company Limited by Shares 2313239 (Hong Kong),inactive
CHDRF,Christian Dior SA Ordinary Shares (France),inactive
LWSIY,Locaweb Servicos de Internet S.A American Depositary Receipts - Unsponsored (Brazil),inactive
AALBF,Aalberts Industries NV Ordinary Shares (Netherlands),inactive
IMDZF,IMCD NV Ordinary Shares (Netherlands),inactive
CRWCY,Cranswick PLC American Depositary Share (Unsponsored) (United Kingdom),inactive
RSEAS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 00BRADY 2000 TOM BRADY ROOKIE CARD,inactive
ACCYY,Accor S A American Depositary Receipts - Sponsored (France),inactive
JOLCF,JOINN LABORATORIES CHINA CO LTD SHS (China),inactive
GMHLF,Gam Holding Ag Ordinary Shares Namen AKT (Switzerland),inactive
ICNM,"Icon Media Holdings, Inc. Common Stock",inactive
CTPTF,CT PPTY TR LTD ORD GBP0.01 (United Kingdom),inactive
TIHE,Taihe Group Inc. Common Stock,inactive
CRRDF,CHEETAH CANYON RES CORP COM NO PAR (Canada),inactive
JNSTF,Jinhui Shipping & Trans Ltd Ordinary Shares (Bermuda),inactive
RNRTY,Reunert Ltd Unsponsored ADR (South Africa),inactive
KEPPF,KEPPEL PAC OAK US REIT (Singapore),inactive
LQMT,"Liquidmetal Technologies, Inc. Common Stock",inactive
IRSHF,iShares Core S&P/TSX Capped Composite Index ETF (Canada),inactive
GSCE,GOLDMAN SACHS GROUP INC Other   05/08/2037,inactive
USREF,TACTICAL RES CORP COM (Canada),inactive
SUBB,Suburban Minerals Corp. NEW Common Stock,inactive
SGGFF,"Barclays Bk PLC iPath Dow Jones-UBS Sugar Subindex Total Return ETN due June 24, 2038 (United Kingdom)",inactive
MSGP,"MedSmart Group, Inc. Common Stock",inactive
VRTT,VIATAR CTC SOLUTIONS INC Common Stock,inactive
LOGX,"PeerLogix, Inc. Common Stock",inactive
PCHK,"Pacific Conquest Holdings, Inc. Common Stock",inactive
NVACF,NOVA CANNABIS INC Ordinary Shares,inactive
PTLF,"Petlife Pharmaceuticals, Inc Common Stock",inactive
GELGF,Chatham Rock Phosphate Ltd. Ordinary Shares,inactive
SABB,Santa Ana Business Bank (CA) Common Stock,inactive
IMKI,"Immediatek, Inc. Common Stock",inactive
QATAF,Gulf Invt Fd Plc Ordinary Shares,inactive
MDCN,Medican Enterprises Inc Common Stock,inactive
IHIIF,iShares II plc Euro Stoxx 50 Euro Shs (Ireland),inactive
GKTXF,Genkyotex DS21 Rights (France),inactive
DEWY,Dewey Electronics Corp Common Stock,inactive
FIDS,"FNB, Inc. (Dennison, OH) Common Stock",inactive
LWSOF,Lawson Inc Ordinary Shares,inactive
REGMF,Remegen Co Ltd. Ordinary Shares (China),inactive
BEIJF,Beijing North Star Co Ltd H Ordinary Shares,inactive
SCBS,"Southern Community Bancshares, Inc. Common Stock",inactive
MCCHF,Mcchip Resources Inc Ordinary Shares,inactive
FMCKI,Federal Home Loan Mortgage Corporation 6.55% Perpetual Preferred Series Y,inactive
SUNR,Sun Sports and Entertainment New Common Stock,inactive
CTPR,CTPARTNERS EXECUTIVE SEARCH INC Common Stock,inactive
CTRTF,"Centrotec Sustainable AG, Brilon Ordinary Shares (Germany Federal Republic)",inactive
YTRGF,"Y.T. Realty Group, Ltd. Ordinary Shares (Bermuda) HKD",inactive
CRLI,"Circuit Research Labs, Inc. Common Stock",inactive
NISSF,Nissin Electric Co Ltd Ordinary Shares (Japan),inactive
CNMVF,CANOE MNG VENTURES CORP COM NEW (Canada),inactive
ICITF,Barclays Bk PLC iPath Optimized Currency Carry ETN due 01/28/2038 (United Kingdom),inactive
CABB,California Business Bank (CA) Common Stock,inactive
MCVEF,Medicover AB Shares AK B (Sweden),inactive
GBRSF,Global One Real Estate Investment Corp. Ordinary Shares (Japan),inactive
DRDGF,DRDGOLD Limited Ordinary Shares (South Africa),inactive
COLDF,Cardno Ltd Ordinary Shares,inactive
WFPCF,Schroder UK Pub Private Tr PLC Ordinary Shares,inactive
AJISF,Ajis Co Ltd Ordinary Shares,inactive
EROX,Human Pheromone Sciences Inc. Common Stock,inactive
SOLLF,Shui on Land Ltd Ordinary Shares (Cayman Islands),inactive
RNMNS,RSE ARCHIVE LLC MEMBERSHIP INT SER - MOONSHOE 1972 NIKE MOON SHOE Shares of Beneficial Interest,inactive
CRCCY,CRRC Corporation Ltd. American Depositary Receipts - Unsponsored (China),inactive
BMQWF,BMO Equal Weight REITS Index ETF Tr Unit (Canada),inactive
TAWNF,Thai Airways Intl- Foreign Ordinary Shares,inactive
AMLTF,AMP Limited Ordinary Shares (Australia),inactive
TTCAF,"TS Tech Co Ltd, Alaska Ordinary Shares (Japan)",inactive
SSGWF,SSGA SPDR ETFs Europe II PLC MSCI World Materials UCITS ETF (Ireland),inactive
PCMC,Public Company Management Corporation Common Stock,inactive
VLTRF,VOLT RES LTD Ordinary Shares,inactive
CNPRF,Condor Energies Inc. Common Shares,inactive
POGWY,Polskie Gornictwo Naftowe I Gazownictwo SA (Polish Oil and Gas Company) Unsponsored ADR (Poland),inactive
CLHLF,"COLTENE HOLDING AG, WATTWIL NAMEN -AKT Ordinary Shares (Switzerland)",inactive
WSML,"Williamsville Sears Management, Inc. Common Stock",inactive
FFGI,FIREBRAND FINL GROUP INC COM,inactive
GNTOF,Gentor Resources Inc. Common Shares,inactive
GMOYF,GMO INTERNET INC Ordinary Shares (Japan),inactive
TONR,"Tonner-One World Holdings, Inc Common Stock",inactive
TOSBF,Toshiba Corp Ordinary Shares,inactive
SSBP,SSB Bancorp Inc Common Stock,inactive
PUMXF,Puma Exploration Inc Common Shares,inactive
SGBH,Grand China Energy Group Limited Common Shares (Canada),inactive
WKYN,"WebSky, Inc. New Common Stock",inactive
SIMTF,Sim Technology Group Limited Ordinary Shares (Bermuda),inactive
NEVDQ,NEVADA COPPER CORP CDA COM NEW (Canada),inactive
SGTN,"Soligen Technologies, Inc. Common Stock",inactive
BZWR,Business Warrior Corporation Common Stock,inactive
MAIGF,Mainstream Group Holdings Ltd Ordinary Shares (Australia),inactive
TNBI,Tanke Biosciences Corporation. Common Stock,inactive
NHPCF,Nihon Parkerizing Co Ltd Ordinary Shares (Japan),inactive
BSMAF,Bursa Malaysia BHD SHS (Malaysia),inactive
GDISF,IGB BERHAD Ordinary Shares,inactive
CRKT,Cirmaker Technology Corporation Common Stock,inactive
GVXXF,Goviex Uranium Inc Ordinary Shares Cl A (Canada),inactive
SIARF,SIA REIT INC Ord Shares (Japan),inactive
IVCTF,INVICTUS ENERGY LTD Ordinary Shares,inactive
TPPIF,Palla Pharma Ltd Ordinary Shares (Australia),inactive
RSLOS,RSE ARCHIVE LLC MEMBERSHIP INT SER - BORED APE YACHT CLUB 601,inactive
HBIA,Hills Bancorp Of Iowa Common Stock,inactive
SRBT,Shanrong Biotechnology Corp. Common Stock,inactive
JCDAF,Jacada Ltd. Ordinary Shares,inactive
DGMA,"Degama Software Solutions, Inc. Common Stock",inactive
XFCH,"X-Factor Communications Holdings, Inc. Common",inactive
MACLF,"Maca Ltd, West Perth WA Ordinary Shares (Austrailia)",inactive
TBDYF,"Gordon Creek Energy, Inc. Ordinary Shares (Canada)",inactive
EXPH,"Expo Holding, Inc. Common Stock",inactive
RRVGS,RSE ARCHIVE LLC MEMBERSHIP INT SER NUMBER 15511 PIG MEEBIT,inactive
EWRC,eWorld Companies Inc . Common Stock,inactive
IVTBF,INVESTMENTAKTIEBOLAGET LATOUR SHARE AK B Ordinary Shares (Sweden),inactive
WYNMY,Wynn Macau Limited Unsponsored ADR (Cayman Islands),inactive
ZRFY,"Zerify, Inc.  Common Stock",inactive
QWTR,Quest Water Global Inc. Common,inactive
PRKWF,Parkway Life REIT Units (Singapore),inactive
RARTS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 56MANTLE 1956 TOPPS MICKEY MANTLE CARD,inactive
HTLZF,Hamilton Thorne Ltd. Common shares (Canada),inactive
PZCUY,PZ Cussons Plc Unsponsored ADR (United Kingdom),inactive
AOMOY,Ao Mosenergo American Depositary Shares,inactive
KSBI,"KS Bancorp, Inc. (DE) Common Stock",inactive
CTUNF,CLEAN SEAS SEAFOOD LTD ORDINARY FULLY PAID (Australia),inactive
SVNLY,Svenska Handelsbanken Unsponsored ADR representing A Shares (Sweden),inactive
UNSS,"Universal Solar Technology, Inc. Common Stock",inactive
PARNF,PARNELL PHARM ORD Common Stock,inactive
DNSBF,DINE SAB DE CV SHARES OF FINANCIAL GROUPS AND INDUSTRIAL RETAIL (Mexico),inactive
KARX,Karbon-X Corp. Common Stock,inactive
PRDGF,PREMIER DIVERSIFIED HLDGS INC  Ordinary Shares,inactive
TVTV,WhereverTV Broadcasting Corporation. Common Stock,inactive
SPYR,"SPYR, Inc Common Stock",inactive
GNCC,Genco Corporation Common Stock,inactive
BOYAF,BOYAA INTERACTIVE INTL LTD Ordinary Shares (Cayman Islands),inactive
RSVMS,RSE ARCHIVE LLC MEMBERSHIP INT SER - YOKO GRAPEFRUIT,inactive
EKPTF,Elk Petroleum Ltd Ordinary shares (Australia),inactive
EHOS,"Ehouse Global, Inc. Common Stock",inactive
CBIA,"Canopus Biopharma, Inc. Common Stock",inactive
MAHMF,Mahindra & Mahindra Ltd Reg S GDR (India),inactive
TSSCF,Turk Sise Cam Ordinary Shares (Turkey),inactive
NVGNF,Kazia Therapeutics Ltd Ordinary Shares,inactive
BTURF,BATHURST RES LTD Ordinary Shares,inactive
ARXRF,Imagine Lithium Inc. Common Shares,inactive
AVRTF,Avarone Metals Inc Ordinary Shares (Canada),inactive
VLEEY,Valeo SE American Depositary Receipts - Sponsored,inactive
AMFPF,Amplifon Spa Milano Ordinary Shares,inactive
PSMMF,Persimmon PLC Ordinary Shares,inactive
RNRTF,Reunert Ltd Ordinary Shares (South Africa),inactive
SHIOF,SHINOKEN GROUP CO LTD Ordinary Shares,inactive
JUHDF,JANUS HENDERSON GROUP PLC CDI 1 1 FOREIGN EXEMPT NYSE Depositary Shares,inactive
GYOG,"Green Energy Enterprises, Inc. Common Stock",inactive
DNCVF,Defiance Silver Corp. Ordinary Shares (Canada),inactive
CNHHY,Cairn Homes PLC American Depositary Receipts - Unsponsored (Ireland),inactive
RVHAS,RSE ARCHIVE LLC MEMBERSHIP INT SER - GRIFFEYJR 1989 UPPER DECK KEN GRIFFEY JR,inactive
ORSHF,ORIAN SH.M LTD SHS Ordinary Shares (Israel),inactive
CKZAF,Chuokeizai-Sha Inc Tokyo Ordinary Shares (Japan),inactive
PCWLF,"PCCW, Ltd. NEW Ordinary Shares (Hong Kong)",inactive
AAVXF,Abivax SA Ordinary Shares (France),inactive
NCERF,NEW COSMOS ELECTRIC CO LTD Ordinary Shares,inactive
ITUP,Interups Inc Common Stock,inactive
CHNTF,China LNG Group Ltd Ordinary Shares (Cayman Islands),inactive
EGBB,EARTH GEN-BIOFUEL INC  Common Stock,inactive
CPYJ,"Custom Designed Compressor Systems, Inc. Common Stock",inactive
FAPPF,CI ACTIVE UTILITY & INFRASTRUCTURE ETF Common Shares,inactive
HZEN,GRAYSCALE HORIZEN TR ZEN Common Stock,inactive
ASPW,"Arista Power, Inc. Common Stock",inactive
NYUKF,Nippon Yusen Kabushiki Kaisha Ordinary Shares,inactive
BBLKF,Britannia Bulk Holdings Inc Common Stock (United Kingdom),inactive
CTAIF,CP Lotus Corporation Ordinary Shares (Cayman Islands),inactive
DAGXF,"DB Agriculture Double Long ETN due April 1, 2038",inactive
AWAEF,SIIC Environment Holdings Ltd. Ordinary Shares,inactive
FRHYF,Frontier Energy Limited Ordinary Shares (Australia),inactive
MECGF,MEC CO LTD AMAGASAKI SHS (Japan),inactive
NWSLL,News Corp NEW Shares A CHESS Depositary Interest Representing 1 Share,inactive
MZTFF,Mizrahi Tefahot Bank Ltd Ordinary Shares (Israel),inactive
PRCNF,Pure Global Cannabis Inc Common Shares,inactive
SRNW,Stratos Renewables Corporation Common Stock,inactive
AUSAF,Australis Capital Inc Common Shares (Canada),inactive
MBGFF,Mitsuboshi Belting Ltd Ord Ordinary Shares (Japan),inactive
IFPJF,Informa Plc Ordinary Shares GBP 4.35 (Jersey),inactive
IRME,IR-Med Inc Common Stock,inactive
ATOKF,ATOK-BIG WEDGE CO INC Ordinary Shares,inactive
CPGPY,"CPP Group, PLC American Depositary Receipts - Unsponsored",inactive
FCSUF,FOCUS MINERALS LTD Common Shares Australia (AU),inactive
VZHGF,"VZ Holding Ag, Zuerich Namen -Akt (Switzerland)",inactive
SISPF,SCIENCE IN SPORT PLC Shs (United Kingdom),inactive
CNTFY,China Techfaith Wireless Communication Technology Ltd. American Depositary Receipts - Sponsored (China),inactive
049ESC015,ESC ATRECA INC ,inactive
DNAG,"DNAPrint Genomics, Inc. Common Stock",inactive
AMEFF,APPRECIATED MEDIA HLDGS INC Ordinary Shares,inactive
ORHK,"Orangehook, Inc. Common Stock",inactive
ULTMF,Ultimovacs ASA Ordinary Shares (Norway),inactive
DRMKY,Dormakaba Hldg AG Unsponsored ADR (Switzerland),inactive
JPOTF,JACKPOT DIGITAL INC  Common Shares,inactive
PEGIY,Pt Energi Mega Persada Tbk Unsponsored ADR (Indonesia),inactive
WLAN,"Wialan Technologies, Inc. Common Stock",inactive
MSBM,MSB Global Capital Corp. Common Stock,inactive
ASFT,"AppSoft Technologies, Inc. Common Stock",inactive
NVCP,NVCN Corporation Common Stock,inactive
IUAGF,ISHARES IV PLC AGEING POPULATION UCITS ETF USD (Ireland),inactive
SFIR,Steadfast Income REIT Inc Accredited Invs Common Shares,inactive
LHIL,Leader Hill Corp. Common Stock,inactive
ORAAF,Aura Minerals Inc Common Shares,inactive
KNDEF,Kinden Corp Ordinary Shares Japan (JP),inactive
NTELF,92 ENERGY LTD ORDINARY FULLY PAID (Australia),inactive
TATLY,Tata Steel Ltd. GDR REG S (India),inactive
NIHK,"Video River Networks, Inc. Common Stock",inactive
VCBD,"Vitalibis, Inc. Common Stock",inactive
SMIRF,SEMIRARA MINING & POWER CORP Ordinary Shares Philippines(PH ),inactive
CHBJF,China Citic Bank Corporation Ltd Shs -H- (China),inactive
SQNNY,Square Enix Hldgs Co Ltd American Depositary Receipts - Unsponsored Repstg Com Stk (Japan),inactive
ORSUF,ORSU METALS CORP CDA Ordinary Shares,inactive
GSSRF,Gossan Resources Ltd Ordinary Shares (Canada),inactive
AILLO,Ameren Illinois Company 4.25% Preferred Stock,inactive
CZBC,"Citizens Bancorp (Corvallis, OR) Common Stock",inactive
BICEF,Bic Ste Ord Ordinary Shares,inactive
JPPMF,"JAPAN MATERIAL CO LTD, MIE Ordinary Shares  Japan(JP )",inactive
PCHZF,Paints & Chemicals Industries Company Sponsored Reg S GDR,inactive
OMHI,"OM HOLDINGS INTERNATIONAL, INC. Common Stock",inactive
ROCLF,"Royal Olympic Cruise Lines, Inc. Ordinary Shares (Liberia)",inactive
PMTRF,Precious Metals Bullion Trust Units (Canada),inactive
FMGDF,Fairmile Goldtech Inc Ordinary Shares (Canada),inactive
WPTIF,WPT Industrial Real Estate Investment Trust Ordinary Shares (Unit Trust) (Canada),inactive
RCCB,Rochester Community Baseball Common Stock,inactive
TAPGF,TRIPUTRA AGRO PERSADA TBK PT Ordinary Shares (Indonesia),inactive
MECVF,MDF Commerce Inc Ordinary Shares,inactive
PHCG,"Pure Harvest Corporate Group, Inc. Common Stock",inactive
ICLD,INTERCLOUD SYS INC Common Stock,inactive
COIL,"Citadel Exploration, Inc. Common",inactive
MRGRY,Mirgor SaCifia Sponsored ADR representing Class C shares (Argentina),inactive
CFPI,"California Style Palms, Inc. Common Stock",inactive
MLRYY,VK CO LTD Global Depositary Receipts - Sponsored,inactive
TORM,Tor Minerals Intl Inc Common Shares,inactive
ALBBY,Alibaba Health Information Technology Ltd Unsponsored ADR (Bermuda),inactive
FDBH,Founders Bay Holdings Common Stock,inactive
ASRPF,ASARINA PHARMA AB SHARE AK (Sweden),inactive
WNBD,Winning Brands Corporation Common Stock,inactive
NXLLF,NUIX LTD Ordinary Shares,inactive
NTXVF,Nexteer Automotive Group Ltd. HKD Ordinary Shares (Cayman Islands),inactive
GULDF,GUILD ESPORTS PLC Ordinary Shares,inactive
TFRNF,Wisdomtree Issuer Plc USD Floating Rate Treasury Bond UCITS Exchange Traded Fund (Ireland),inactive
HLCO,The Healing Company Inc. Common Stock,inactive
GNCIQ,GNC HLDGS INC Common Stock,inactive
BJWTY,"Beijing Enterprises Water Group, Ltd ADR (Unsponsored) (Bermuda)",inactive
AYPCF,AFTER YOU PUB CO LTD NVDR Shares (Thailand),inactive
CIAHY,CIA HERING American Depositary Receipts - Unsponsored,inactive
TTNDF,Techtronic Industries Company Ltd Ordinary Shares (Hong Kong),inactive
IVVI,"Ivivi Technologies, Inc. Common Stock",inactive
NTULF,Nihon Unisys Ltd Ordinary Shares (Japan),inactive
SNZZF,Senzime AB Ordinary Shares (Sweden),inactive
DEER,"Deer Consumer Products, Inc. Common Stock",inactive
MKRO,"Monkey Rock Group, Inc. Common Stock",inactive
ALTHF,Altech Chemicals Ltd. Ordinary Shares (Australia),inactive
GLLDF,Global Dining Inc Tokyo Ordinary Shares (Japan),inactive
DPAT,"Dental Patient Care America, Inc. Common Stock",inactive
VIZG,VisionGlobal Corp Common Stock,inactive
ISRZF,iShares II plc Shs Exchange Traded Fund USD (Ireland),inactive
TIEUF,THAI REINSURANCE PUBLIC CO LTD NVDR SHARES (Thailand0,inactive
HDUP,"HeadsUp Entertainment International, Inc. Common Stock",inactive
MLCOF,Mountain China Resorts Holdings Ltd Ordinary Shares (Canada),inactive
RXLSF,Rexel SA Paris Ordinary shares (France),inactive
BXLC,Bexil Corporation Common Stock,inactive
HAMRF,SILVER HAMMER MNG CORP Common Stock,inactive
ECXJ,"CXJ Group Co., Limited Common Stock",inactive
WGEGF,WESTON GEORGE LTD PFD Preference Shares,inactive
BDWGP,Broadwing Inc. Junior Exchangeable Preferred Stock,inactive
SWGAF,Swatch Group Ag (The) AKT (Switzerland) Ordinary Shares,inactive
PHBI,Pharmagreen Biotech Inc. Common Stock,inactive
LBLTF,Lattice Biologics Ltd Common Shares,inactive
EMOC,Extreme Motorsports of California Inc New Common Stock,inactive
TISDZ,Treasure Island Royalty Trust Trust Units,inactive
CPMV,Mosaic ImmunoEngineering Inc. Common Stock,inactive
ANTGF,Advantagewon Oil Corp Ordinary Shares,inactive
KNBHF,Knorr Bremse Ag Common Shares (Germany Federal Republic),inactive
UCIDF,UNI-CHARRM INDONESIA TBK PT Ordinary Shares (Indonesia),inactive
CBTH,"Citizens B & T Holdings, Inc. Com",inactive
GIGNY,Genting Singapore Limited American Depositary Receipts - Unsponsored,inactive
IPGGF,IMPERIUM TECHNOLOGY GROUP LTD Ordinary Shares,inactive
LGLOF,GREEN BLOCK MNG CORP Common Shares,inactive
NAVVF,NAVF PLC ORD GBP0.01 (United Kingdom),inactive
RVRC,"Revium Recovery, Inc. Common Stock",inactive
TTAPY,TTW Public Company Limited Unsponsored ADR (Thailand),inactive
VSOLF,THREE SIXTY SOLAR LTD Ordinary Shares,inactive
HLTY,"PreCheck Health Services, Inc. Common Stock",inactive
ACMLF,Ascom Holdings A G Bearer Shs Ordinary Shares (Switzerland),inactive
LGAH,"LGA Holdings, Inc. Common Stock",inactive
MYZQF,ADVANCED HEALTH INTELLIGENCE LTD ORDINARY FULLY PAID (Australia),inactive
HEOL,Highwater Ethanol LLC Membership Unit,inactive
REAWS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 2020TOPPS 2020 TOPPS COMPLETE SET,inactive
HULK,"Stan Lee Media, Inc. Common Stock",inactive
GDPHF,GODOLPHIN RES LTD ORDINARY FULLY PAID (Australia),inactive
SCOO,"School Specialty, Inc. Com",inactive
KMNNF,KMN Capital Ltd. Ordinary Shares (Israel),inactive
WANSF,CIRATA PLC Ordinary Shares,inactive
NOHO,Novation Holdings Inc. Common Stock,inactive
CTSDF,CONVERGE TECHNOLOGY SOLUTIONS CORP COM (Canada),inactive
RSSWS,RSE COLLECTION LLC SER CORVETTE SPLIT WINDOW,inactive
COWPP,Canal Capital Corporation $1.30 Exchangeable Preferred Stock,inactive
WLDFF,Wildflower Brands Inc Ordinary Shares,inactive
VEMLY,Venture Corp. Ltd. Unsponsored ADR (Singapore),inactive
MAJJ,"Michael Anthony Jewelers, Inc. New Common Stock",inactive
AARTY,AIRTEL AFRICA PLC American Depositary Receipts - Unsponsored (United Kingdom),inactive
CYVF,Crystal Valley Financial Corporation (IN) Common Stock,inactive
CLAD,"China Liaoning Dingxu Ecological Agriculture Development, Inc. Common Stock",inactive
MSHE,Msh Entertainment Corp Common Stock,inactive
DWRKF,Draegerwerk AG & Co KGAA Dividend Rights Certificates Series D - Sub (Germany),inactive
CRYNY,Crayon Group Holding ASA  American Depositary Receipts - Unsponsored (Norway),inactive
OGSOS,OTIS GALLERY LLC MEMBERSHIP INT SER - DROP 003,inactive
PBYYF,Publity AG Ordinary Shares (Germany),inactive
IUTBF,INVESCO MKTS II PLC INVESCO US TREASURY BOND 3 7 YEAR UCITS ETF DIST Exchange Traded Fund,inactive
PRBDF,Personal Group Holdings Ordinary Shares (United Kingdom),inactive
TINNF,"TECHNOVATOR INTERNATIONAL LTD, SINGAPORE SHS (Singapore)",inactive
SISXF,Savaria Corporation Ordinary Shares (Canada),inactive
CFRI,Conforce International Inc Common Stock,inactive
JNMB,"Jinhua Marine Biological (USA), Inc. Common Stock",inactive
BMMVF,BMO Covered Call Utils ETF Tr Unit (Canada),inactive
BTGN,"Bitcoin Generation, Inc. Common Stock",inactive
VLBI,"Valentine Beauty, Inc. NEW Common Stock",inactive
REOVF,Renova Inc Ordinary Shares (Japan),inactive
SCGEY,SHOUCHENG HLDGS LTD American Depositary Receipts - Unsponsored,inactive
LLKVS,LANDA APP LLC MEMBERSHIP INT SER - 9439 LAKEVIEW RD,inactive
